,id,host_id,host_since,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,bedrooms,beds,bed_type,price,availability_365
15732,13467433,31373840,2015-04-16,f,1.0,t,Financial District,Manhattan,40.70706,-74.00442,t,Apartment,Private room,1.0,1.0,Real Bed,$99.00,0
15733,13467511,1711182,2012-02-07,f,1.0,t,East Village,Manhattan,40.72229,-73.98175,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$175.00,1
15737,13474455,57186170,2016-02-02,f,3.0,t,Bedford-Stuyvesant,Brooklyn,40.68401,-73.9457,t,Apartment,Private room,1.0,1.0,Real Bed,$99.00,365
15738,13475688,84557,2010-02-23,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68988,-73.93136,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$85.00,79
15743,13478244,14942276,2016-06-11,t,2.0,t,Williamsburg,Brooklyn,40.71983,-73.95675,t,Loft,Entire home/apt,1.0,1.0,Real Bed,$195.00,199
15744,13479302,35309931,2015-06-08,f,1.0,t,Gramercy,Manhattan,40.73277,-73.98448,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$170.00,0
15746,13479649,58639009,2016-02-13,f,1.0,t,Harlem,Manhattan,40.81134,-73.94044,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$157.00,0
15747,13480090,77179176,2016-06-11,f,1.0,t,Gravesend,Brooklyn,40.60054,-73.99416,t,Apartment,Private room,1.0,1.0,Real Bed,$69.00,0
15748,13480134,51329030,2015-12-14,f,1.0,t,Longwood,Bronx,40.82716,-73.89911,t,Apartment,Private room,1.0,1.0,Real Bed,$30.00,0
15754,13488308,1252131,2011-10-05,f,1.0,t,Kips Bay,Manhattan,40.73955,-73.98243000000001,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$199.00,284
15758,13490097,9235481,2013-10-04,f,2.0,t,Washington Heights,Manhattan,40.85413,-73.93172,t,Apartment,Private room,1.0,2.0,Real Bed,$45.00,0
15759,13490372,39177865,2015-07-21,f,1.0,t,South Slope,Brooklyn,40.6612,-73.98568,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$70.00,0
15760,13490397,76008109,2016-06-05,f,1.0,t,South Slope,Brooklyn,40.66186,-73.98109000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$129.00,0
15761,13490410,25410835,2014-12-30,f,1.0,t,Upper West Side,Manhattan,40.7728,-73.98737,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$139.00,0
15762,13491040,5165518,2013-02-20,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.691,-73.93032,t,Townhouse,Entire home/apt,1.0,1.0,Real Bed,$135.00,0
15763,13491064,37384607,2015-07-03,f,1.0,t,Upper East Side,Manhattan,40.77363,-73.95154000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$90.00,0
15764,13491503,77317167,2016-06-12,f,2.0,t,Flatbush,Brooklyn,40.65253,-73.96404,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$72.00,0
15766,13492353,69706365,2016-04-30,f,3.0,t,Upper West Side,Manhattan,40.79201,-73.97423,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,0
15767,13492449,31489150,2015-04-18,f,1.0,t,West Village,Manhattan,40.7332,-74.0039,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$190.00,0
15768,13493430,3341869,2012-08-22,f,1.0,t,Kensington,Brooklyn,40.64328,-73.97506,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$85.00,0
15770,13494051,2571641,2012-06-07,f,3.0,t,Harlem,Manhattan,40.81733,-73.95384,t,Apartment,Private room,1.0,1.0,Real Bed,$48.00,0
15771,13494095,379827,2011-02-06,f,1.0,t,Financial District,Manhattan,40.70713,-74.00793,t,Apartment,Entire home/apt,1.0,0.0,Real Bed,$165.00,28
15772,13494147,2571641,2012-06-07,f,3.0,t,Harlem,Manhattan,40.81863,-73.95295,t,Apartment,Private room,1.0,1.0,Real Bed,$80.00,0
15774,13494825,1777483,2012-02-19,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68881,-73.94991,t,Apartment,Private room,1.0,1.0,Real Bed,$125.00,0
15775,13494895,50945119,2015-12-09,f,1.0,t,East Harlem,Manhattan,40.7977,-73.93736,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,0
15776,13494898,77365697,2016-06-12,f,1.0,t,Chelsea,Manhattan,40.740320000000004,-74.00265,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$110.00,0
15777,13495082,77369325,2016-06-12,f,1.0,t,Williamsburg,Brooklyn,40.70844,-73.96176,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$200.00,0
15779,13495558,7539044,2013-07-17,t,3.0,t,SoHo,Manhattan,40.72795,-74.00454,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$360.00,365
15780,13495691,26209213,2015-01-16,f,1.0,t,Fort Greene,Brooklyn,40.692890000000006,-73.98076999999999,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,0
15781,13496129,18066933,2014-07-13,f,2.0,t,Crown Heights,Brooklyn,40.67555,-73.94493,t,Apartment,Private room,1.0,2.0,Real Bed,$65.00,0
15783,13496318,16288928,2014-06-02,t,2.0,t,Park Slope,Brooklyn,40.67885,-73.97929,t,Townhouse,Entire home/apt,3.0,4.0,Real Bed,$500.00,351
15784,13496448,21604714,2014-09-21,f,1.0,t,Lower East Side,Manhattan,40.71934,-73.98172,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,0
15785,13497362,75310656,2016-06-01,f,1.0,t,Fort Greene,Brooklyn,40.689209999999996,-73.98038000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$203.00,0
15786,13498392,2861768,2012-07-07,f,2.0,t,Harlem,Manhattan,40.81325,-73.95323,t,Apartment,Private room,1.0,1.0,Real Bed,$79.00,87
15787,13502841,3978669,2012-10-26,f,1.0,t,Hell's Kitchen,Manhattan,40.75704,-73.99564000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$230.00,29
15790,13505542,2417692,2012-05-20,t,2.0,t,Astoria,Queens,40.75946,-73.91173,t,House,Private room,1.0,1.0,Real Bed,$70.00,309
15791,13506168,25912717,2015-01-10,f,1.0,t,Gramercy,Manhattan,40.73813,-73.98213,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$175.00,0
15794,13507677,29510402,2015-03-17,t,3.0,t,Longwood,Bronx,40.82412,-73.90266,t,Townhouse,Entire home/apt,5.0,6.0,Real Bed,$199.00,0
15799,13510154,77514775,2016-06-13,f,1.0,t,Harlem,Manhattan,40.8003,-73.95223,t,Apartment,Private room,1.0,1.0,Real Bed,$80.00,0
15800,13510347,22541573,2014-10-14,f,127.0,t,Upper East Side,Manhattan,40.763709999999996,-73.96153000000001,t,Serviced apartment,Entire home/apt,1.0,1.0,Real Bed,$225.00,364
15802,13511347,13616834,2015-06-04,f,1.0,t,Borough Park,Brooklyn,40.64459,-73.99825,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$50.00,0
15804,13511798,7385139,2013-07-09,f,1.0,t,Washington Heights,Manhattan,40.83702,-73.94199,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,0
15806,13513353,1490202,2011-12-10,f,1.0,t,Crown Heights,Brooklyn,40.67664,-73.95814,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
15808,13514115,3886532,2012-10-16,t,3.0,t,Bushwick,Brooklyn,40.70859,-73.9221,t,Loft,Private room,1.0,1.0,Real Bed,$65.00,362
15809,13514387,35590013,2015-06-11,f,1.0,t,Chelsea,Manhattan,40.74675,-73.99555,t,Apartment,Private room,1.0,1.0,Real Bed,$90.00,0
15810,13514680,3401026,2012-08-28,f,1.0,t,Kensington,Brooklyn,40.64455,-73.97825999999999,t,Apartment,Private room,1.0,2.0,Real Bed,$50.00,0
15811,13514745,24222,2009-07-02,t,3.0,t,East Village,Manhattan,40.726279999999996,-73.97952,t,Apartment,Private room,1.0,1.0,Real Bed,$67.00,0
15813,13515087,10743221,2013-12-21,f,1.0,t,Astoria,Queens,40.771640000000005,-73.92028,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$98.00,0
15814,13515865,1797635,2012-02-23,f,1.0,t,Greenpoint,Brooklyn,40.727,-73.94249,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
15815,13519630,1658443,2012-01-26,f,1.0,t,Ridgewood,Queens,40.7011,-73.90964,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$100.00,0
15816,13520598,12267269,2014-02-15,f,1.0,t,Prospect Heights,Brooklyn,40.67671,-73.96466,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$300.00,0
15817,13522613,58631330,2016-02-13,f,1.0,t,Prospect-Lefferts Gardens,Brooklyn,40.65862,-73.95808000000001,t,House,Private room,1.0,1.0,Real Bed,$75.00,0
15819,13523692,16836897,2014-06-15,f,1.0,t,Lower East Side,Manhattan,40.718270000000004,-73.98983,t,Loft,Entire home/apt,1.0,1.0,Real Bed,$180.00,0
15820,13524592,36935244,2015-06-28,f,4.0,t,Arverne,Queens,40.59104,-73.78891999999999,t,Apartment,Private room,1.0,2.0,Real Bed,$30.00,332
15821,13525009,36935244,2015-06-28,f,4.0,t,Arverne,Queens,40.592079999999996,-73.78917,t,Apartment,Private room,1.0,2.0,Real Bed,$30.00,231
15822,13525308,50995154,2015-12-10,f,1.0,t,Kensington,Brooklyn,40.64277,-73.9744,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$95.00,0
15824,13525592,3329894,2012-08-21,f,1.0,t,Upper West Side,Manhattan,40.77326,-73.98888000000001,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$250.00,0
15826,13526398,45595980,2015-10-02,f,13.0,t,Midtown,Manhattan,40.760709999999996,-73.96469,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$150.00,250
15827,13526483,331223,2010-12-30,f,1.0,t,Flatbush,Brooklyn,40.646840000000005,-73.96068000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$80.00,0
15830,13527085,36935244,2015-06-28,f,4.0,t,Arverne,Queens,40.59209,-73.7897,t,Apartment,Private room,1.0,1.0,Real Bed,$35.00,343
15831,13527740,2548974,2012-06-04,f,1.0,t,Williamsburg,Brooklyn,40.7186,-73.95427,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$325.00,0
15833,13528281,4128829,2012-11-12,f,1.0,t,Bushwick,Brooklyn,40.6903,-73.92298000000001,t,Condominium,Private room,1.0,1.0,Real Bed,$64.00,365
15835,13529498,23826651,2014-11-16,f,1.0,t,Bushwick,Brooklyn,40.70364,-73.92769,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
15836,13529607,22541573,2014-10-14,f,127.0,t,Midtown,Manhattan,40.74992,-73.97223000000001,t,Serviced apartment,Entire home/apt,1.0,1.0,Real Bed,$189.00,365
15839,13530036,2507277,2012-05-31,f,1.0,t,Fort Greene,Brooklyn,40.68712,-73.97114,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$180.00,0
15841,13530958,3302537,2012-08-18,f,1.0,t,Cobble Hill,Brooklyn,40.68796,-73.99229,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$120.00,0
15843,13531244,9327286,2013-10-09,f,1.0,t,East Village,Manhattan,40.73004,-73.98225,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$150.00,0
15844,13532128,3239574,2012-08-12,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68501,-73.95904,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$130.00,0
15846,13532333,32707981,2015-05-05,f,4.0,t,East Village,Manhattan,40.72424,-73.9906,t,Apartment,Private room,1.0,1.0,Real Bed,$90.00,0
15847,13532366,9540269,2013-10-20,f,1.0,t,Upper West Side,Manhattan,40.769859999999994,-73.98673000000001,t,Apartment,Private room,1.0,1.0,Real Bed,$90.00,0
15849,13532647,26923140,2015-01-29,f,1.0,t,Hell's Kitchen,Manhattan,40.7605,-73.99455,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$199.00,326
15851,13532718,7917224,2013-08-03,f,1.0,t,Harlem,Manhattan,40.82588,-73.9388,t,Apartment,Private room,1.0,1.0,Real Bed,$36.00,0
15852,13532767,77811516,2016-06-14,f,1.0,t,Lower East Side,Manhattan,40.714290000000005,-73.98755,t,Apartment,Private room,1.0,1.0,Real Bed,$59.00,0
15855,13533366,1535912,2011-12-26,t,1.0,t,Bushwick,Brooklyn,40.69849,-73.923,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,32
15856,13536155,36815239,2015-06-26,t,1.0,t,Long Island City,Queens,40.75293,-73.93757,t,Apartment,Private room,1.0,1.0,Real Bed,$74.00,80
15857,13539571,12377856,2014-02-19,f,1.0,t,Williamsburg,Brooklyn,40.70705,-73.94326,t,Apartment,Private room,1.0,1.0,Real Bed,$80.00,0
15859,13540817,22541573,2014-10-14,f,127.0,t,Midtown,Manhattan,40.7588,-73.96611,t,Serviced apartment,Entire home/apt,1.0,2.0,Real Bed,$260.00,337
15861,13541505,30801050,2015-04-07,f,1.0,t,Williamsburg,Brooklyn,40.71438,-73.94742,t,Apartment,Private room,1.0,1.0,Real Bed,$43.00,0
15862,13542287,17860156,2014-07-09,f,1.0,t,Williamsburg,Brooklyn,40.7042,-73.94193,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
15864,13542768,22541573,2014-10-14,f,127.0,t,Midtown,Manhattan,40.75897,-73.9617,t,Serviced apartment,Entire home/apt,1.0,1.0,Real Bed,$210.00,365
15865,13542938,22541573,2014-10-14,f,127.0,t,Midtown,Manhattan,40.75724,-73.96384,t,Serviced apartment,Entire home/apt,1.0,2.0,Real Bed,$245.00,365
15866,13543160,49966,2009-10-30,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69068,-73.95465,t,Condominium,Entire home/apt,2.0,3.0,Real Bed,$175.00,0
15867,13543171,32991339,2015-05-09,f,2.0,t,Williamsburg,Brooklyn,40.70707,-73.9528,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$250.00,306
15868,13544023,22541573,2014-10-14,f,127.0,t,Midtown,Manhattan,40.757259999999995,-73.96177,t,Serviced apartment,Entire home/apt,1.0,1.0,Real Bed,$220.00,365
15871,13544874,21130844,2014-09-09,f,2.0,t,Williamsburg,Brooklyn,40.7154,-73.95469,t,Apartment,Private room,1.0,1.0,Real Bed,$76.00,0
15873,13545453,22541573,2014-10-14,f,127.0,t,Hell's Kitchen,Manhattan,40.76294,-73.98574,t,Serviced apartment,Entire home/apt,1.0,1.0,Real Bed,$199.00,365
15874,13545656,6493333,2013-05-20,f,1.0,t,Harlem,Manhattan,40.8114,-73.94014,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$140.00,0
15876,13546425,9501536,2013-10-18,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.6829,-73.93935,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
15879,13548357,19163998,2014-07-30,t,1.0,t,Flatbush,Brooklyn,40.62978,-73.96207,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$70.00,0
15881,13549391,63494345,2016-03-18,t,2.0,t,Sunset Park,Brooklyn,40.66525,-73.99524,t,Townhouse,Entire home/apt,1.0,1.0,Real Bed,$170.00,33
15882,13549494,4454121,2012-12-20,f,1.0,t,Upper East Side,Manhattan,40.761720000000004,-73.96538000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$179.00,0
15886,13550120,51688993,2015-12-18,f,2.0,t,Jamaica,Queens,40.68993,-73.80334,t,House,Entire home/apt,2.0,3.0,Real Bed,$174.00,364
15888,13550629,11736641,2014-01-28,f,1.0,t,Hell's Kitchen,Manhattan,40.76054,-73.98971,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$199.00,0
15892,13556488,22591516,2014-10-15,f,1.0,t,Arverne,Queens,40.58928,-73.79531,t,Apartment,Private room,1.0,1.0,Real Bed,$150.00,0
15893,13556607,77134747,2016-06-11,f,2.0,t,Cypress Hills,Brooklyn,40.680170000000004,-73.89031,t,House,Private room,1.0,1.0,Real Bed,$115.00,83
15894,13558030,51531044,2015-12-16,f,5.0,t,Jackson Heights,Queens,40.750609999999995,-73.87576,t,House,Private room,1.0,1.0,Real Bed,$45.00,324
15895,13558387,22541573,2014-10-14,f,127.0,t,Upper East Side,Manhattan,40.76911,-73.95738,t,Serviced apartment,Entire home/apt,1.0,2.0,Real Bed,$200.00,365
15896,13558555,22541573,2014-10-14,f,127.0,t,Upper East Side,Manhattan,40.7706,-73.95725,t,Serviced apartment,Entire home/apt,1.0,1.0,Real Bed,$149.00,365
15899,13560118,3752944,2012-10-04,f,1.0,t,Hell's Kitchen,Manhattan,40.76712,-73.98789000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$200.00,0
15901,13562013,26546007,2015-01-22,f,1.0,t,Upper West Side,Manhattan,40.7719,-73.99046,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$300.00,0
15902,13562635,2856748,2012-07-07,f,168.0,t,Hell's Kitchen,Manhattan,40.766459999999995,-73.98649,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$220.00,365
15904,13563766,27567524,2015-02-11,f,1.0,t,Prospect Heights,Brooklyn,40.67937,-73.96838000000001,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,0
15905,13563835,1571120,2012-01-05,t,2.0,t,Williamsburg,Brooklyn,40.71072,-73.96131,t,Apartment,Private room,1.0,1.0,Real Bed,$89.00,0
15911,13565060,14017165,2014-04-07,f,1.0,t,Williamsburg,Brooklyn,40.707440000000005,-73.94485,t,Apartment,Private room,1.0,1.0,Real Bed,$58.00,0
15912,13565111,44867769,2015-09-22,f,1.0,t,Harlem,Manhattan,40.82172,-73.94791,t,Apartment,Private room,1.0,2.0,Real Bed,$81.00,0
15915,13571116,54797779,2016-01-15,f,1.0,t,Harlem,Manhattan,40.820040000000006,-73.95063,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,0
15919,13573101,41217631,2015-08-12,t,2.0,t,Chinatown,Manhattan,40.7153,-73.99938,t,Apartment,Private room,1.0,1.0,Real Bed,$69.00,0
15922,13573625,78285810,2016-06-17,f,1.0,t,Midtown,Manhattan,40.754940000000005,-73.96738,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$259.00,0
15923,13573790,78292517,2016-06-17,f,1.0,t,Williamsburg,Brooklyn,40.71578,-73.95879000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$150.00,0
15924,13573828,9440328,2013-10-15,f,1.0,t,Crown Heights,Brooklyn,40.674690000000005,-73.94062,t,Townhouse,Entire home/apt,3.0,3.0,Real Bed,$270.00,8
15926,13575065,68879566,2016-04-25,f,1.0,t,Hell's Kitchen,Manhattan,40.75592,-73.99372,t,Apartment,Private room,1.0,1.0,Real Bed,$99.00,30
15927,13575747,19477508,2014-08-04,f,1.0,t,Astoria,Queens,40.766259999999996,-73.91835,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$119.00,0
15928,13576581,78325795,2016-06-17,f,3.0,t,Harlem,Manhattan,40.80573,-73.94994,t,Apartment,Entire home/apt,1.0,4.0,Real Bed,$129.00,294
15929,13577207,73234851,2016-05-21,t,2.0,t,Bedford-Stuyvesant,Brooklyn,40.68343,-73.94394,t,House,Entire home/apt,3.0,3.0,Real Bed,$175.00,183
15930,13577416,23505542,2014-11-09,f,1.0,t,Sunset Park,Brooklyn,40.65562,-74.00295,t,Apartment,Private room,1.0,2.0,Real Bed,$40.00,0
15932,13578125,71308956,2016-05-10,f,1.0,t,Greenpoint,Brooklyn,40.72429,-73.94534,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$125.00,0
15933,13578431,26382036,2015-01-19,t,2.0,t,Elmhurst,Queens,40.73928,-73.87755,t,Townhouse,Entire home/apt,1.0,1.0,Real Bed,$101.00,1
15934,13578642,10737943,2013-12-21,f,11.0,t,Upper East Side,Manhattan,40.77989,-73.94763,t,Apartment,Private room,1.0,1.0,Real Bed,$49.00,337
15935,13582811,78408136,2016-06-18,f,2.0,t,Cypress Hills,Brooklyn,40.68015,-73.90504,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$85.00,87
15937,13584582,78430614,2016-06-18,f,1.0,t,Hell's Kitchen,Manhattan,40.75666,-73.99444,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$185.00,114
15938,13584889,78218328,2016-06-17,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69191,-73.94636,t,Apartment,Private room,1.0,2.0,Real Bed,$50.00,0
15939,13585495,15960548,2014-05-25,f,1.0,t,Little Italy,Manhattan,40.71955,-73.99707,t,Apartment,Private room,1.0,1.0,Real Bed,$110.00,0
15941,13585905,26386038,2015-01-19,f,1.0,t,Theater District,Manhattan,40.76122,-73.98292,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$185.00,365
15942,13586284,1725907,2012-02-09,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68541,-73.92392,t,House,Entire home/apt,3.0,4.0,Real Bed,$195.00,0
15943,13586426,997947,2011-08-20,f,1.0,t,Upper West Side,Manhattan,40.80056,-73.96035,t,Apartment,Private room,1.0,1.0,Real Bed,$85.00,27
15944,13587161,78461025,2016-06-18,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69123,-73.93599,t,Apartment,Private room,1.0,1.0,Real Bed,$120.00,1
15951,13590391,78507411,2016-06-18,f,1.0,t,Upper West Side,Manhattan,40.79671,-73.9712,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$145.00,0
15953,13591611,4523651,2012-12-29,f,1.0,t,East Village,Manhattan,40.72552,-73.97879,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$95.00,29
15956,13597896,37425564,2015-07-03,f,1.0,t,Midwood,Brooklyn,40.6271,-73.97182,t,Apartment,Private room,2.0,2.0,Real Bed,$40.00,0
15957,13599973,4025420,2012-10-31,f,2.0,t,Greenwich Village,Manhattan,40.72948,-73.99986,t,Apartment,Private room,1.0,1.0,Real Bed,$115.00,0
15959,13601777,68890,2010-01-08,t,3.0,t,Bedford-Stuyvesant,Brooklyn,40.68786,-73.95688,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,"$1,000.00",365
15961,13603364,1924750,2012-03-14,t,2.0,t,Astoria,Queens,40.76376,-73.91438000000001,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,185
15966,13605171,14751888,2014-04-26,f,1.0,t,Upper West Side,Manhattan,40.786970000000004,-73.97351,t,Apartment,Private room,1.0,1.0,Real Bed,$79.00,0
15968,13606307,2368191,2012-05-14,f,2.0,t,East Flatbush,Brooklyn,40.66375,-73.92974,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$71.00,75
15975,13614923,305207,2010-11-30,f,1.0,t,SoHo,Manhattan,40.7205,-73.9986,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$259.00,0
15978,13616684,2977429,2012-07-18,f,1.0,t,East Village,Manhattan,40.72402,-73.97778000000001,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$300.00,0
15980,13618148,5110884,2013-02-16,f,1.0,t,Flatbush,Brooklyn,40.65226,-73.95732,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,0
15982,13619296,31651673,2015-04-21,f,3.0,t,Williamsburg,Brooklyn,40.70876,-73.95125,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$150.00,0
15983,13619661,78870889,2016-06-20,f,1.0,t,Williamsburg,Brooklyn,40.717909999999996,-73.94242,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,0
15985,13620503,27175000,2015-02-03,f,1.0,t,SoHo,Manhattan,40.72263,-74.00424,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$400.00,0
15988,13622454,78912246,2016-06-20,f,1.0,t,Upper East Side,Manhattan,40.767109999999995,-73.96177,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$199.00,0
15993,13623275,43125231,2015-09-01,f,1.0,t,Greenpoint,Brooklyn,40.7354,-73.95706,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$120.00,0
15995,13623452,69591507,2016-04-30,f,1.0,t,East Flatbush,Brooklyn,40.65275,-73.95119,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$85.00,0
15996,13623618,39375487,2015-07-23,f,1.0,t,Long Island City,Queens,40.75353,-73.9289,t,Apartment,Private room,1.0,1.0,Real Bed,$80.00,0
15997,13623747,78931932,2016-06-20,f,1.0,t,Astoria,Queens,40.76764,-73.9279,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$125.00,0
15998,13623880,78934668,2016-06-20,f,1.0,t,Hell's Kitchen,Manhattan,40.76395,-73.9884,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$200.00,0
16002,13625247,43545725,2015-09-06,f,1.0,t,Forest Hills,Queens,40.72165,-73.85369,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$95.00,54
16005,13627991,2080047,2012-04-05,f,1.0,t,East Village,Manhattan,40.72392,-73.98719,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,0
16008,13632649,50210611,2015-11-30,f,1.0,t,Vinegar Hill,Brooklyn,40.7041,-73.98089,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$135.00,0
16009,13632675,7408231,2013-07-10,f,1.0,t,Gowanus,Brooklyn,40.68331,-73.98609,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$104.00,0
16011,13633299,6136799,2013-04-28,f,1.0,t,Flatbush,Brooklyn,40.652570000000004,-73.96259,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,114
16012,13633400,4372467,2012-12-10,f,1.0,t,Boerum Hill,Brooklyn,40.68882,-73.98911,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$170.00,0
16014,13634292,12722812,2014-03-02,f,1.0,t,Sunnyside,Queens,40.738459999999996,-73.92273,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
16015,13634496,28841406,2015-03-06,f,1.0,t,Two Bridges,Manhattan,40.71298,-73.99406,t,Condominium,Private room,1.0,1.0,Real Bed,$75.00,0
16016,13634685,1511614,2011-12-16,f,1.0,t,Upper West Side,Manhattan,40.79229,-73.97308000000001,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$349.00,0
16020,13638026,3695865,2012-09-27,f,1.0,t,Williamsburg,Brooklyn,40.71911,-73.95828,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$200.00,0
16021,13638122,4025420,2012-10-31,f,2.0,t,Greenwich Village,Manhattan,40.72875,-74.00169,t,Apartment,Private room,1.0,2.0,Real Bed,$110.00,0
16022,13638376,6556741,2013-05-24,f,7.0,t,Bedford-Stuyvesant,Brooklyn,40.681129999999996,-73.95621,t,House,Private room,1.0,1.0,Real Bed,$68.00,153
16023,13639276,30656620,2015-04-05,f,2.0,t,Crown Heights,Brooklyn,40.66887,-73.95291999999999,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,0
16024,13640120,16696505,2014-06-12,f,1.0,t,South Slope,Brooklyn,40.6638,-73.97935,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$180.00,0
16025,13640690,34915405,2015-06-03,f,1.0,t,Hell's Kitchen,Manhattan,40.767509999999994,-73.98483,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$134.00,0
16028,13642019,14607718,2014-04-22,t,1.0,t,Greenpoint,Brooklyn,40.73005,-73.95806999999999,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$200.00,195
